Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
39,20240207-MicroHoles_study,11212,-25.0000,2.7366,0.0000,-24.8233,2.7158,0.0185,0.1788,0.1767,-0.0208,0.0185,,,,,,,,,,,
40,20240207-MicroHoles_study,11206,-25.0000,4.1247,0.0000,-24.8239,4.0927,0.0175,0.1798,0.1761,-0.0320,0.0175,1.3881,0.0000,1.3881,0.0000,1.3769,-0.0006,1.3769,-0.0010,0.0112,0.8085,
41,20240207-MicroHoles_study,11209,-25.0000,5.5147,0.0000,-24.8235,5.4738,0.0144,0.1817,0.1765,-0.0409,0.0144,,,,,,,,,,,
42,20240207-MicroHoles_study,11194,-25.0000,6.9048,0.0000,-24.8228,6.8535,0.0128,0.1849,0.1772,-0.0513,0.0128,1.3901,0.0000,1.3901,0.0000,1.3797,0.0007,1.3797,-0.0016,0.0103,0.7423,
43,20240207-MicroHoles_study,11203,-25.0000,8.2950,0.0000,-24.8231,8.2331,0.0118,0.1878,0.1769,-0.0619,0.0118,,,,,,,,,,,
44,20240207-MicroHoles_study,11197,-25.0000,9.6852,0.0000,-24.8236,9.6130,0.0104,0.1909,0.1764,-0.0722,0.0104,1.3902,0.0000,1.3902,0.0000,1.3799,-0.0006,1.3799,-0.0014,0.0103,0.7403,
45,20240207-MicroHoles_study,11200,-25.0000,10.9197,0.0000,-24.8242,10.8390,0.0090,0.1936,0.1758,-0.0807,0.0090,,,,,,,,,,,
46,20240207-MicroHoles_study,11167,-25.0000,12.4617,0.0000,-24.8242,12.3701,0.0070,0.1983,0.1758,-0.0916,0.0070,1.5420,0.0000,1.5420,0.0000,1.5310,0.0000,1.5310,-0.0020,0.0110,0.7112,
47,20240207-MicroHoles_study,11191,-25.0000,13.8484,0.0000,-24.8246,13.7469,0.0058,0.2028,0.1754,-0.1015,0.0058,,,,,,,,,,,
48,20240207-MicroHoles_study,11188,-25.0000,15.2373,0.0000,-24.8245,15.1258,0.0049,0.2079,0.1755,-0.1114,0.0049,1.3888,0.0000,1.3888,0.0000,1.3789,0.0001,1.3789,-0.0009,0.0099,0.7137,
