Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
38,20240207-MicroHoles_study_1 (0.264) (280) ,10781,25.0000,-1.3501,2.5000,24.8363,-1.3428,2.5014,0.1639,-0.1637,0.0074,0.0014,1.3880,0.0000,-1.3880,0.0000,1.3788,-0.0003,-1.3788,-0.0023,0.0092,0.6603,
39,20240207-MicroHoles_study_1 (0.264) (280) ,10778,25.0000,-2.7381,2.5000,24.8359,-2.7202,2.5003,0.1651,-0.1641,0.0179,0.0003,,,,,,,,,,,
40,20240207-MicroHoles_study_1 (0.264) (280) ,10772,25.0000,-4.1261,2.5000,24.8360,-4.0977,2.5010,0.1664,-0.1640,0.0284,0.0010,1.3880,0.0000,-1.3880,0.0000,1.3775,0.0001,-1.3775,0.0007,0.0105,0.7571,
41,20240207-MicroHoles_study_1 (0.264) (280) ,10775,25.0000,-5.5141,2.5000,24.8370,-5.4764,2.4999,0.1673,-0.1630,0.0377,-0.0001,,,,,,,,,,,
42,20240207-MicroHoles_study_1 (0.264) (280) ,10760,25.0000,-6.9058,2.5000,24.8375,-6.8590,2.4974,0.1691,-0.1625,0.0467,-0.0026,1.3917,0.0000,-1.3917,0.0000,1.3827,0.0005,-1.3827,-0.0025,0.0090,0.6462,
43,20240207-MicroHoles_study_1 (0.264) (280) ,10769,25.0000,-8.2974,2.5000,24.8377,-8.2409,2.4964,0.1719,-0.1623,0.0565,-0.0036,,,,,,,,,,,
44,20240207-MicroHoles_study_1 (0.264) (280) ,10763,25.0000,-9.6879,2.5000,24.8374,-9.6227,2.4973,0.1752,-0.1626,0.0652,-0.0027,1.3904,0.0000,-1.3904,0.0000,1.3818,-0.0003,-1.3818,0.0009,0.0086,0.6216,
45,20240207-MicroHoles_study_1 (0.264) (280) ,10766,25.0000,-10.9852,2.5000,24.8376,-10.9114,2.4959,0.1784,-0.1624,0.0738,-0.0041,,,,,,,,,,,
46,20240207-MicroHoles_study_1 (0.264) (280) ,10733,25.0000,-12.2728,2.5000,24.8376,-12.1908,2.4933,0.1820,-0.1624,0.0820,-0.0067,1.2876,0.0000,-1.2876,0.0000,1.2794,0.0000,-1.2794,-0.0026,0.0082,0.6383,
47,20240207-MicroHoles_study_1 (0.264) (280) ,10757,25.0000,-13.4005,2.5000,24.8376,-13.3101,2.4923,0.1860,-0.1624,0.0904,-0.0077,,,,,,,,,,,
48,20240207-MicroHoles_study_1 (0.264) (280) ,146037,25.0000,-14.4860,2.5000,24.8378,-14.3882,2.4925,0.1896,-0.1622,0.0978,-0.0075,1.0856,0.0000,-1.0856,0.0000,1.0781,0.0002,-1.0781,0.0003,0.0074,0.6836,
49,20240207-MicroHoles_study_1 (0.264) (280) ,10754,25.0000,-15.5716,2.5000,24.8384,-15.4675,2.4914,0.1924,-0.1616,0.1041,-0.0086,,,,,,,,,,,
50,20240207-MicroHoles_study_1 (0.264) (280) ,10748,25.0000,-16.6247,2.5000,24.8385,-16.5139,2.4882,0.1962,-0.1615,0.1108,-0.0118,1.0531,0.0000,-1.0531,0.0000,1.0464,0.0001,-1.0464,-0.0032,0.0067,0.6370,
51,20240207-MicroHoles_study_1 (0.264) (280) ,10751,25.0000,-18.0152,2.5000,24.8394,-17.8952,2.4866,0.2010,-0.1606,0.1201,-0.0134,,,,,,,,,,,
52,20240207-MicroHoles_study_1 (0.264) (280) ,10736,25.0000,-19.4063,2.5000,24.8382,-19.2770,2.4870,0.2076,-0.1618,0.1294,-0.0130,1.3911,0.0000,-1.3911,0.0000,1.3818,-0.0012,-1.3818,0.0005,0.0093,0.6688,
53,20240207-MicroHoles_study_1 (0.264) (280) ,10745,25.0000,-20.7974,2.5000,24.8385,-20.6599,2.4856,0.2126,-0.1615,0.1376,-0.0144,,,,,,,,,,,
54,20240207-MicroHoles_study_1 (0.264) (280) ,10739,25.0000,-22.1879,2.5000,24.8386,-22.0415,2.4812,0.2187,-0.1614,0.1464,-0.0188,1.3904,0.0000,-1.3904,0.0000,1.3816,0.0001,-1.3816,-0.0044,0.0089,0.6375,
55,20240207-MicroHoles_study_1 (0.264) (280) ,10742,25.0000,-23.5752,2.5000,24.8386,-23.4201,2.4797,0.2248,-0.1614,0.1551,-0.0203,,,,,,,,,,,
56,20240207-MicroHoles_study_1 (0.264) (280) ,10679,25.0000,-24.9626,2.5000,24.8377,-24.7988,2.4803,0.2314,-0.1623,0.1638,-0.0197,1.3873,0.0000,-1.3873,0.0000,1.3787,-0.0009,-1.3787,0.0007,0.0087,0.6248,
57,20240207-MicroHoles_study_1 (0.264) (280) ,10730,25.0000,-26.3503,2.5000,24.8372,-26.1784,2.4784,0.2377,-0.1628,0.1719,-0.0216,,,,,,,,,,,
58,20240207-MicroHoles_study_1 (0.264) (280) ,10727,25.0000,-27.7381,2.5000,24.8375,-27.5576,2.4739,0.2443,-0.1625,0.1805,-0.0261,1.3878,0.0000,-1.3878,0.0000,1.3791,0.0003,-1.3791,-0.0045,0.0086,0.6225,
59,20240207-MicroHoles_study_1 (0.264) (280) ,10721,25.0000,-29.1268,2.5000,24.8369,-28.9377,2.4719,0.2513,-0.1631,0.1891,-0.0281,,,,,,,,,,,
60,20240207-MicroHoles_study_1 (0.264) (280) ,10724,25.0000,-30.5158,2.5000,24.8355,-30.3179,2.4726,0.2588,-0.1645,0.1979,-0.0274,1.3890,0.0000,-1.3890,0.0000,1.3802,-0.0014,-1.3802,0.0006,0.0088,0.6308,
61,20240207-MicroHoles_study_1 (0.264) (280) ,10709,25.0000,-31.9048,2.5000,24.8349,-31.6987,2.4703,0.2658,-0.1651,0.2061,-0.0297,,,,,,,,,,,
62,20240207-MicroHoles_study_1 (0.264) (280) ,10718,25.0000,-33.2964,2.5000,24.8345,-33.0819,2.4659,0.2731,-0.1655,0.2145,-0.0341,1.3916,0.0000,-1.3916,0.0000,1.3832,-0.0004,-1.3832,-0.0044,0.0084,0.6014,
63,20240207-MicroHoles_study_1 (0.264) (280) ,10712,25.0000,-34.6874,2.5000,24.8330,-34.4639,2.4637,0.2813,-0.1670,0.2235,-0.0363,,,,,,,,,,,
64,20240207-MicroHoles_study_1 (0.264) (280) ,10715,25.0000,-36.0785,2.5000,24.8322,-35.8466,2.4635,0.2885,-0.1678,0.2318,-0.0365,1.3910,0.0000,-1.3910,0.0000,1.3827,-0.0008,-1.3827,-0.0003,0.0083,0.5985,
65,20240207-MicroHoles_study_1 (0.264) (280) ,10682,25.0000,-37.4656,2.5000,24.8311,-37.2256,2.4593,0.2963,-0.1689,0.2400,-0.0407,,,,,,,,,,,
66,20240207-MicroHoles_study_1 (0.264) (280) ,10706,25.0000,-38.8554,2.5000,24.8297,-38.6063,2.4573,0.3047,-0.1703,0.2491,-0.0427,1.3898,0.0000,-1.3898,0.0000,1.3808,-0.0014,-1.3807,-0.0020,0.0090,0.6477,
67,20240207-MicroHoles_study_1 (0.264) (280) ,10703,25.0000,-40.2451,2.5000,24.8284,-39.9873,2.4550,0.3129,-0.1716,0.2578,-0.0450,,,,,,,,,,,
68,20240207-MicroHoles_study_1 (0.264) (280) ,10697,25.0000,-41.6348,2.5000,24.8272,-41.3684,2.4544,0.3208,-0.1728,0.2664,-0.0456,1.3897,0.0000,-1.3897,0.0000,1.3811,-0.0013,-1.3811,-0.0006,0.0086,0.6188,
69,20240207-MicroHoles_study_1 (0.264) (280) ,10700,25.0000,-43.0246,2.5000,24.8261,-42.7501,2.4508,0.3286,-0.1739,0.2745,-0.0492,,,,,,,,,,,
70,20240207-MicroHoles_study_1 (0.264) (280) ,10685,25.0000,-44.4197,2.5000,24.8246,-44.1358,2.4485,0.3377,-0.1754,0.2839,-0.0515,1.3951,0.0000,-1.3951,0.0000,1.3858,-0.0016,-1.3858,-0.0024,0.0094,0.6732,
71,20240207-MicroHoles_study_1 (0.264) (280) ,10694,25.0000,-45.8149,2.5000,24.8230,-45.5220,2.4475,0.3462,-0.1770,0.2929,-0.0525,,,,,,,,,,,
72,20240207-MicroHoles_study_1 (0.264) (280) ,10688,25.0000,-47.2096,2.5000,24.8221,-46.9084,2.4454,0.3541,-0.1779,0.3012,-0.0546,1.3948,0.0000,-1.3948,0.0000,1.3865,-0.0009,-1.3865,-0.0020,0.0083,0.5947,
73,20240207-MicroHoles_study_1 (0.264) (280) ,10691,25.0000,-48.6048,2.5000,24.8206,-48.2956,2.4429,0.3620,-0.1794,0.3092,-0.0571,,,,,,,,,,,
74,20240207-MicroHoles_study_1 (0.264) (280) ,688,25.0000,-50.0000,2.5000,24.8188,-49.6827,2.4395,0.3704,-0.1812,0.3173,-0.0605,1.3952,0.0000,-1.3952,0.0000,1.3870,-0.0018,-1.3870,-0.0034,0.0081,0.5835,
