Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
43,20240207-MicroHoles_study_1 (0.264) (320),10769,25.0000,-8.2974,2.5000,24.8425,-8.2428,2.4954,0.1668,-0.1575,0.0546,-0.0046,,,,,,,,,,,
44,20240207-MicroHoles_study_1 (0.264) (320),10763,25.0000,-9.6879,2.5000,24.8420,-9.6252,2.4962,0.1700,-0.1580,0.0627,-0.0038,1.3904,0.0000,-1.3904,0.0000,1.3824,-0.0004,-1.3824,0.0009,0.0080,0.5779,
45,20240207-MicroHoles_study_1 (0.264) (320),10766,25.0000,-10.9852,2.5000,24.8420,-10.9144,2.4948,0.1732,-0.1580,0.0708,-0.0052,,,,,,,,,,,
46,20240207-MicroHoles_study_1 (0.264) (320),10733,25.0000,-12.2728,2.5000,24.8417,-12.1941,2.4920,0.1769,-0.1583,0.0787,-0.0080,1.2876,0.0000,-1.2876,0.0000,1.2798,-0.0002,-1.2797,-0.0028,0.0079,0.6123,
47,20240207-MicroHoles_study_1 (0.264) (320),10757,25.0000,-13.4005,2.5000,24.8415,-13.3133,2.4910,0.1811,-0.1585,0.0872,-0.0090,,,,,,,,,,,
48,20240207-MicroHoles_study_1 (0.264) (320),146037,25.0000,-14.4860,2.5000,24.8415,-14.3917,2.4912,0.1847,-0.1585,0.0944,-0.0088,1.0856,0.0000,-1.0856,0.0000,1.0783,0.0000,-1.0783,0.0002,0.0072,0.6662,
49,20240207-MicroHoles_study_1 (0.264) (320),10754,25.0000,-15.5716,2.5000,24.8419,-15.4713,2.4899,0.1875,-0.1581,0.1003,-0.0101,,,,,,,,,,,
50,20240207-MicroHoles_study_1 (0.264) (320),10748,25.0000,-16.6247,2.5000,24.8415,-16.5180,2.4870,0.1915,-0.1585,0.1066,-0.0130,1.0531,0.0000,-1.0531,0.0000,1.0467,-0.0004,-1.0467,-0.0030,0.0064,0.6035,
51,20240207-MicroHoles_study_1 (0.264) (320),10751,25.0000,-18.0152,2.5000,24.8417,-17.8990,2.4853,0.1969,-0.1583,0.1162,-0.0147,,,,,,,,,,,
52,20240207-MicroHoles_study_1 (0.264) (320),10736,25.0000,-19.4063,2.5000,24.8406,-19.2813,2.4856,0.2031,-0.1594,0.1251,-0.0144,1.3911,0.0000,-1.3911,0.0000,1.3822,-0.0011,-1.3822,0.0002,0.0089,0.6388,
53,20240207-MicroHoles_study_1 (0.264) (320),10745,25.0000,-20.7974,2.5000,24.8405,-20.6643,2.4841,0.2083,-0.1595,0.1331,-0.0159,,,,,,,,,,,
54,20240207-MicroHoles_study_1 (0.264) (320),10739,25.0000,-22.1879,2.5000,24.8401,-22.0459,2.4800,0.2148,-0.1599,0.1419,-0.0200,1.3904,0.0000,-1.3904,0.0000,1.3816,-0.0005,-1.3816,-0.0041,0.0088,0.6359,
55,20240207-MicroHoles_study_1 (0.264) (320),10742,25.0000,-23.5752,2.5000,24.8396,-23.4245,2.4784,0.2211,-0.1604,0.1507,-0.0216,,,,,,,,,,,
56,20240207-MicroHoles_study_1 (0.264) (320),10679,25.0000,-24.9626,2.5000,24.8386,-24.8033,2.4788,0.2278,-0.1614,0.1593,-0.0212,1.3873,0.0000,-1.3873,0.0000,1.3788,-0.0010,-1.3788,0.0003,0.0086,0.6167,
57,20240207-MicroHoles_study_1 (0.264) (320),10730,25.0000,-26.3503,2.5000,24.8377,-26.1829,2.4768,0.2344,-0.1623,0.1675,-0.0232,,,,,,,,,,,
58,20240207-MicroHoles_study_1 (0.264) (320),10727,25.0000,-27.7381,2.5000,24.8374,-27.5619,2.4728,0.2413,-0.1626,0.1762,-0.0272,1.3878,0.0000,-1.3878,0.0000,1.3791,-0.0003,-1.3791,-0.0041,0.0087,0.6255,
59,20240207-MicroHoles_study_1 (0.264) (320),10721,25.0000,-29.1268,2.5000,24.8365,-28.9418,2.4707,0.2486,-0.1635,0.1850,-0.0293,,,,,,,,,,,
60,20240207-MicroHoles_study_1 (0.264) (320),10724,25.0000,-30.5158,2.5000,24.8352,-30.3219,2.4710,0.2561,-0.1648,0.1939,-0.0290,1.3890,0.0000,-1.3890,0.0000,1.3802,-0.0013,-1.3802,0.0003,0.0088,0.6357,
61,20240207-MicroHoles_study_1 (0.264) (320),10709,25.0000,-31.9048,2.5000,24.8344,-31.7026,2.4687,0.2632,-0.1656,0.2022,-0.0313,,,,,,,,,,,
62,20240207-MicroHoles_study_1 (0.264) (320),10718,25.0000,-33.2964,2.5000,24.8333,-33.0860,2.4647,0.2707,-0.1667,0.2104,-0.0353,1.3916,0.0000,-1.3916,0.0000,1.3834,-0.0012,-1.3834,-0.0040,0.0082,0.5860,
63,20240207-MicroHoles_study_1 (0.264) (320),10712,25.0000,-34.6874,2.5000,24.8319,-34.4676,2.4625,0.2793,-0.1681,0.2198,-0.0375,,,,,,,,,,,
64,20240207-MicroHoles_study_1 (0.264) (320),10715,25.0000,-36.0785,2.5000,24.8312,-35.8503,2.4620,0.2864,-0.1688,0.2282,-0.0380,1.3910,0.0000,-1.3910,0.0000,1.3827,-0.0007,-1.3827,-0.0005,0.0083,0.5999,
65,20240207-MicroHoles_study_1 (0.264) (320),10682,25.0000,-37.4656,2.5000,24.8297,-37.2293,2.4579,0.2943,-0.1703,0.2363,-0.0421,,,,,,,,,,,
66,20240207-MicroHoles_study_1 (0.264) (320),10706,25.0000,-38.8554,2.5000,24.8275,-38.6094,2.4559,0.3036,-0.1725,0.2459,-0.0441,1.3898,0.0000,-1.3898,0.0000,1.3801,-0.0022,-1.3801,-0.0020,0.0096,0.6911,
67,20240207-MicroHoles_study_1 (0.264) (320),10703,25.0000,-40.2451,2.5000,24.8268,-39.9901,2.4536,0.3117,-0.1732,0.2550,-0.0464,,,,,,,,,,,
68,20240207-MicroHoles_study_1 (0.264) (320),10697,25.0000,-41.6348,2.5000,24.8258,-41.3714,2.4529,0.3193,-0.1742,0.2634,-0.0471,1.3897,0.0000,-1.3897,0.0000,1.3813,-0.0009,-1.3813,-0.0006,0.0084,0.6067,
69,20240207-MicroHoles_study_1 (0.264) (320),10700,25.0000,-43.0246,2.5000,24.8249,-42.7532,2.4489,0.3270,-0.1751,0.2714,-0.0511,,,,,,,,,,,
70,20240207-MicroHoles_study_1 (0.264) (320),10685,25.0000,-44.4197,2.5000,24.8232,-44.1384,2.4464,0.3365,-0.1768,0.2813,-0.0536,1.3951,0.0000,-1.3951,0.0000,1.3852,-0.0016,-1.3852,-0.0025,0.0099,0.7119,
71,20240207-MicroHoles_study_1 (0.264) (320),10694,25.0000,-45.8149,2.5000,24.8219,-45.5246,2.4456,0.3449,-0.1781,0.2902,-0.0544,,,,,,,,,,,
72,20240207-MicroHoles_study_1 (0.264) (320),10688,25.0000,-47.2096,2.5000,24.8212,-46.9114,2.4435,0.3523,-0.1788,0.2982,-0.0565,1.3948,0.0000,-1.3948,0.0000,1.3868,-0.0007,-1.3868,-0.0021,0.0080,0.5731,
73,20240207-MicroHoles_study_1 (0.264) (320),10691,25.0000,-48.6048,2.5000,24.8198,-48.2989,2.4409,0.3599,-0.1802,0.3059,-0.0591,,,,,,,,,,,
74,20240207-MicroHoles_study_1 (0.264) (320),688,25.0000,-50.0000,2.5000,24.8182,-49.6860,2.4369,0.3682,-0.1818,0.3140,-0.0631,1.3952,0.0000,-1.3952,0.0000,1.3871,-0.0015,-1.3871,-0.0040,0.0081,0.5791,
